Domain,Area,Element,Crop,Year,Unit,Value
Crops,Zambia,Production,"Onions, dry",2016,tonnes,38394
Crops,Zambia,Production,"Onions, dry",2017,tonnes,38662
Crops,Zambia,Production,"Onions, dry",2018,tonnes,38930
Crops,Zambia,Production,"Onions, dry",2019,tonnes,39198
Crops,Zambia,Production,Oranges,2016,tonnes,3888
Crops,Zambia,Production,Oranges,2017,tonnes,3899
Crops,Zambia,Production,Oranges,2018,tonnes,3910
Crops,Zambia,Production,Oranges,2019,tonnes,3922
Crops,Zambia,Production,"Peas, green",2016,tonnes,
Crops,Zambia,Production,"Peas, green",2017,tonnes,
Crops,Zambia,Production,"Peas, green",2018,tonnes,
Crops,Zambia,Production,"Peas, green",2019,tonnes,
Crops,Zambia,Production,Potatoes,2016,tonnes,24428
Crops,Zambia,Production,Potatoes,2017,tonnes,31750
Crops,Zambia,Production,Potatoes,2018,tonnes,13546
Crops,Zambia,Production,Potatoes,2019,tonnes,38786
Crops,Zambia,Production,"Rice, paddy",2016,tonnes,26675
Crops,Zambia,Production,"Rice, paddy",2017,tonnes,38423
Crops,Zambia,Production,"Rice, paddy",2018,tonnes,43063
Crops,Zambia,Production,"Rice, paddy",2019,tonnes,29584
Crops,Zambia,Production,Seed cotton,2016,tonnes,111902
Crops,Zambia,Production,Seed cotton,2017,tonnes,89293
Crops,Zambia,Production,Seed cotton,2018,tonnes,88219
Crops,Zambia,Production,Seed cotton,2019,tonnes,72508
Crops,Zambia,Production,Sorghum,2016,tonnes,14106
Crops,Zambia,Production,Sorghum,2017,tonnes,17337
Crops,Zambia,Production,Sorghum,2018,tonnes,13130
Crops,Zambia,Production,Sorghum,2019,tonnes,6684
Crops,Zambia,Production,Soybeans,2016,tonnes,267490
Crops,Zambia,Production,Soybeans,2017,tonnes,351416
Crops,Zambia,Production,Soybeans,2018,tonnes,302720
Crops,Zambia,Production,Soybeans,2019,tonnes,281389
Crops,Zambia,Production,Sugar cane,2016,tonnes,4478332
Crops,Zambia,Production,Sugar cane,2017,tonnes,4628032
Crops,Zambia,Production,Sugar cane,2018,tonnes,4630000
Crops,Zambia,Production,Sugar cane,2019,tonnes,4994302
Crops,Zambia,Production,Sunflower seed,2016,tonnes,61072
Crops,Zambia,Production,Sunflower seed,2017,tonnes,50220
Crops,Zambia,Production,Sunflower seed,2018,tonnes,47594
Crops,Zambia,Production,Sunflower seed,2019,tonnes,34208
Crops,Zambia,Production,Sweet potatoes,2016,tonnes,231881
Crops,Zambia,Production,Sweet potatoes,2017,tonnes,206676
Crops,Zambia,Production,Sweet potatoes,2018,tonnes,183280
Crops,Zambia,Production,Sweet potatoes,2019,tonnes,109336
Crops,Zambia,Production,Tea,2016,tonnes,935
Crops,Zambia,Production,Tea,2017,tonnes,948
Crops,Zambia,Production,Tea,2018,tonnes,961
Crops,Zambia,Production,Tea,2019,tonnes,973
Crops,Zambia,Production,Tomatoes,2016,tonnes,26013
Crops,Zambia,Production,Tomatoes,2017,tonnes,26044
Crops,Zambia,Production,Tomatoes,2018,tonnes,26076
Crops,Zambia,Production,Tomatoes,2019,tonnes,26108
Crops,Zambia,Production,"Vegetables, fresh nes",2016,tonnes,381790
Crops,Zambia,Production,"Vegetables, fresh nes",2017,tonnes,388662
Crops,Zambia,Production,"Vegetables, fresh nes",2018,tonnes,395534
Crops,Zambia,Production,"Vegetables, fresh nes",2019,tonnes,402406
Crops,Zambia,Production,Wheat,2016,tonnes,159533
Crops,Zambia,Production,Wheat,2017,tonnes,193713
Crops,Zambia,Production,Wheat,2018,tonnes,114463
Crops,Zambia,Production,Wheat,2019,tonnes,151850
Crops,Zimbabwe,Production,Apples,2016,tonnes,6550
Crops,Zimbabwe,Production,Apples,2017,tonnes,6514
Crops,Zimbabwe,Production,Apples,2018,tonnes,6477
Crops,Zimbabwe,Production,Apples,2019,tonnes,6441
Crops,Zimbabwe,Production,Avocados,2016,tonnes,1800
Crops,Zimbabwe,Production,Avocados,2017,tonnes,3000
Crops,Zimbabwe,Production,Avocados,2018,tonnes,5300
Crops,Zimbabwe,Production,Avocados,2019,tonnes,7233
Crops,Zimbabwe,Production,Bananas,2016,tonnes,229368
Crops,Zimbabwe,Production,Bananas,2017,tonnes,220000
Crops,Zimbabwe,Production,Bananas,2018,tonnes,180000
Crops,Zimbabwe,Production,Bananas,2019,tonnes,142380
Crops,Zimbabwe,Production,Barley,2016,tonnes,53806
Crops,Zimbabwe,Production,Barley,2017,tonnes,54820
Crops,Zimbabwe,Production,Barley,2018,tonnes,55779
Crops,Zimbabwe,Production,Barley,2019,tonnes,56781
Crops,Zimbabwe,Production,"Beans, dry",2016,tonnes,9542
Crops,Zimbabwe,Production,"Beans, dry",2017,tonnes,15262
Crops,Zimbabwe,Production,"Beans, dry",2018,tonnes,22108
Crops,Zimbabwe,Production,"Beans, dry",2019,tonnes,18119
Crops,Zimbabwe,Production,"Beans, green",2016,tonnes,3423
Crops,Zimbabwe,Production,"Beans, green",2017,tonnes,3576
Crops,Zimbabwe,Production,"Beans, green",2018,tonnes,3730
Crops,Zimbabwe,Production,"Beans, green",2019,tonnes,3883
Crops,Zimbabwe,Production,Cabbages and other brassicas,2016,tonnes,470
Crops,Zimbabwe,Production,Cabbages and other brassicas,2017,tonnes,484
Crops,Zimbabwe,Production,Cabbages and other brassicas,2018,tonnes,498
Crops,Zimbabwe,Production,Cabbages and other brassicas,2019,tonnes,512
Crops,Zimbabwe,Production,Carrots and turnips,2016,tonnes,180
Crops,Zimbabwe,Production,Carrots and turnips,2017,tonnes,185
Crops,Zimbabwe,Production,Carrots and turnips,2018,tonnes,189
Crops,Zimbabwe,Production,Carrots and turnips,2019,tonnes,193
Crops,Zimbabwe,Production,Cassava,2016,tonnes,243595
Crops,Zimbabwe,Production,Cassava,2017,tonnes,246000
Crops,Zimbabwe,Production,Cassava,2018,tonnes,250000
Crops,Zimbabwe,Production,Cassava,2019,tonnes,253835
Crops,Zimbabwe,Production,Cauliflowers and broccoli,2016,tonnes,247
Crops,Zimbabwe,Production,Cauliflowers and broccoli,2017,tonnes,232
Crops,Zimbabwe,Production,Cauliflowers and broccoli,2018,tonnes,217
Crops,Zimbabwe,Production,Cauliflowers and broccoli,2019,tonnes,203
Crops,Zimbabwe,Production,Chick peas,2016,tonnes,483
Crops,Zimbabwe,Production,Chick peas,2017,tonnes,496
Crops,Zimbabwe,Production,Chick peas,2018,tonnes,508
Crops,Zimbabwe,Production,Chick peas,2019,tonnes,521
Crops,Zimbabwe,Production,"Chillies and peppers, dry",2016,tonnes,170
Crops,Zimbabwe,Production,"Chillies and peppers, dry",2017,tonnes,128
Crops,Zimbabwe,Production,"Chillies and peppers, dry",2018,tonnes,146
Crops,Zimbabwe,Production,"Chillies and peppers, dry",2019,tonnes,356
Crops,Zimbabwe,Production,"Chillies and peppers, green",2016,tonnes,2543
Crops,Zimbabwe,Production,"Chillies and peppers, green",2017,tonnes,2689
Crops,Zimbabwe,Production,"Chillies and peppers, green",2018,tonnes,2835
Crops,Zimbabwe,Production,"Chillies and peppers, green",2019,tonnes,2981
Crops,Zimbabwe,Production,"Cow peas, dry",2016,tonnes,
Crops,Zimbabwe,Production,"Cow peas, dry",2017,tonnes,
Crops,Zimbabwe,Production,"Cow peas, dry",2018,tonnes,
Crops,Zimbabwe,Production,"Cow peas, dry",2019,tonnes,
Crops,Zimbabwe,Production,"Fruit, citrus nes",2016,tonnes,526
Crops,Zimbabwe,Production,"Fruit, citrus nes",2017,tonnes,534
Crops,Zimbabwe,Production,"Fruit, citrus nes",2018,tonnes,543
Crops,Zimbabwe,Production,"Fruit, citrus nes",2019,tonnes,551
Crops,Zimbabwe,Production,"Fruit, tropical fresh nes",2016,tonnes,1321
Crops,Zimbabwe,Production,"Fruit, tropical fresh nes",2017,tonnes,1349
Crops,Zimbabwe,Production,"Fruit, tropical fresh nes",2018,tonnes,1376
Crops,Zimbabwe,Production,"Fruit, tropical fresh nes",2019,tonnes,1404
Crops,Zimbabwe,Production,Garlic,2016,tonnes,208
Crops,Zimbabwe,Production,Garlic,2017,tonnes,212
Crops,Zimbabwe,Production,Garlic,2018,tonnes,215
Crops,Zimbabwe,Production,Garlic,2019,tonnes,218
Crops,Zimbabwe,Production,Grapes,2016,tonnes,3332
Crops,Zimbabwe,Production,Grapes,2017,tonnes,3367
Crops,Zimbabwe,Production,Grapes,2018,tonnes,3402
Crops,Zimbabwe,Production,Grapes,2019,tonnes,3436
Crops,Zimbabwe,Production,"Groundnuts, with shell",2016,tonnes,47209
Crops,Zimbabwe,Production,"Groundnuts, with shell",2017,tonnes,98398
Crops,Zimbabwe,Production,"Groundnuts, with shell",2018,tonnes,102958
Crops,Zimbabwe,Production,"Groundnuts, with shell",2019,tonnes,90000
Crops,Zimbabwe,Production,"Leeks, other alliaceous vegetables",2016,tonnes,179
Crops,Zimbabwe,Production,"Leeks, other alliaceous vegetables",2017,tonnes,183
Crops,Zimbabwe,Production,"Leeks, other alliaceous vegetables",2018,tonnes,187
Crops,Zimbabwe,Production,"Leeks, other alliaceous vegetables",2019,tonnes,191
Crops,Zimbabwe,Production,Lemons and limes,2016,tonnes,16932
Crops,Zimbabwe,Production,Lemons and limes,2017,tonnes,17101
Crops,Zimbabwe,Production,Lemons and limes,2018,tonnes,17298
Crops,Zimbabwe,Production,Lemons and limes,2019,tonnes,17481
Crops,Zimbabwe,Production,Maize,2016,tonnes,511816
Crops,Zimbabwe,Production,Maize,2017,tonnes,1532572
Crops,Zimbabwe,Production,Maize,2018,tonnes,1560100
Crops,Zimbabwe,Production,Maize,2019,tonnes,777000
Crops,Zimbabwe,Production,"Maize, green",2016,tonnes,4429
Crops,Zimbabwe,Production,"Maize, green",2017,tonnes,4565
Crops,Zimbabwe,Production,"Maize, green",2018,tonnes,4700
Crops,Zimbabwe,Production,"Maize, green",2019,tonnes,4836
Crops,Zimbabwe,Production,"Mangoes, mangosteens, guavas",2016,tonnes,1466
Crops,Zimbabwe,Production,"Mangoes, mangosteens, guavas",2017,tonnes,1447
Crops,Zimbabwe,Production,"Mangoes, mangosteens, guavas",2018,tonnes,1470
Crops,Zimbabwe,Production,"Mangoes, mangosteens, guavas",2019,tonnes,1493
Crops,Zimbabwe,Production,Millet,2016,tonnes,27461
Crops,Zimbabwe,Production,Millet,2017,tonnes,62157
Crops,Zimbabwe,Production,Millet,2018,tonnes,38964
Crops,Zimbabwe,Production,Millet,2019,tonnes,35000
Crops,Zimbabwe,Production,Oats,2016,tonnes,568
Crops,Zimbabwe,Production,Oats,2017,tonnes,562
Crops,Zimbabwe,Production,Oats,2018,tonnes,555
Crops,Zimbabwe,Production,Oats,2019,tonnes,548
Crops,Zimbabwe,Production,"Onions, dry",2016,tonnes,3621
Crops,Zimbabwe,Production,"Onions, dry",2017,tonnes,3669
Crops,Zimbabwe,Production,"Onions, dry",2018,tonnes,3719
Crops,Zimbabwe,Production,"Onions, dry",2019,tonnes,3770
Crops,Zimbabwe,Production,Oranges,2016,tonnes,96582
Crops,Zimbabwe,Production,Oranges,2017,tonnes,97057
Crops,Zimbabwe,Production,Oranges,2018,tonnes,97532
Crops,Zimbabwe,Production,Oranges,2019,tonnes,98007
Crops,Zimbabwe,Production,"Peas, green",2016,tonnes,11
Crops,Zimbabwe,Production,"Peas, green",2017,tonnes,1
Crops,Zimbabwe,Production,"Peas, green",2018,tonnes,0
Crops,Zimbabwe,Production,"Peas, green",2019,tonnes,1
Crops,Zimbabwe,Production,Pineapples,2016,tonnes,139
Crops,Zimbabwe,Production,Pineapples,2017,tonnes,140
Crops,Zimbabwe,Production,Pineapples,2018,tonnes,142
Crops,Zimbabwe,Production,Pineapples,2019,tonnes,144
Crops,Zimbabwe,Production,Potatoes,2016,tonnes,14020
Crops,Zimbabwe,Production,Potatoes,2017,tonnes,14411
Crops,Zimbabwe,Production,Potatoes,2018,tonnes,13579
Crops,Zimbabwe,Production,Potatoes,2019,tonnes,12880
Crops,Zimbabwe,Production,"Rice, paddy",2016,tonnes,1475
Crops,Zimbabwe,Production,"Rice, paddy",2017,tonnes,1433
Crops,Zimbabwe,Production,"Rice, paddy",2018,tonnes,1500
Crops,Zimbabwe,Production,"Rice, paddy",2019,tonnes,1560
Crops,Zimbabwe,Production,Seed cotton,2016,tonnes,32888
Crops,Zimbabwe,Production,Seed cotton,2017,tonnes,73260
Crops,Zimbabwe,Production,Seed cotton,2018,tonnes,105888
Crops,Zimbabwe,Production,Seed cotton,2019,tonnes,107338
Crops,Zimbabwe,Production,Sorghum,2016,tonnes,36305
Crops,Zimbabwe,Production,Sorghum,2017,tonnes,54765
Crops,Zimbabwe,Production,Sorghum,2018,tonnes,75324
Crops,Zimbabwe,Production,Sorghum,2019,tonnes,41000
Crops,Zimbabwe,Production,Soybeans,2016,tonnes,47755
Crops,Zimbabwe,Production,Soybeans,2017,tonnes,36478
Crops,Zimbabwe,Production,Soybeans,2018,tonnes,69688
Crops,Zimbabwe,Production,Soybeans,2019,tonnes,40000
Crops,Zimbabwe,Production,Sugar cane,2016,tonnes,3483000
Crops,Zimbabwe,Production,Sugar cane,2017,tonnes,3101000
Crops,Zimbabwe,Production,Sugar cane,2018,tonnes,3582994
Crops,Zimbabwe,Production,Sugar cane,2019,tonnes,3562000
Crops,Zimbabwe,Production,Sunflower seed,2016,tonnes,3259
Crops,Zimbabwe,Production,Sunflower seed,2017,tonnes,5222
Crops,Zimbabwe,Production,Sunflower seed,2018,tonnes,5907
Crops,Zimbabwe,Production,Sunflower seed,2019,tonnes,3792
Crops,Zimbabwe,Production,Sweet potatoes,2016,tonnes,27207
Crops,Zimbabwe,Production,Sweet potatoes,2017,tonnes,33005
Crops,Zimbabwe,Production,Sweet potatoes,2018,tonnes,34142
Crops,Zimbabwe,Production,Sweet potatoes,2019,tonnes,35400
Crops,Zimbabwe,Production,Tea,2016,tonnes,1755
Crops,Zimbabwe,Production,Tea,2017,tonnes,1040
Crops,Zimbabwe,Production,Tea,2018,tonnes,767
Crops,Zimbabwe,Production,Tea,2019,tonnes,761
Crops,Zimbabwe,Production,Tomatoes,2016,tonnes,26089
Crops,Zimbabwe,Production,Tomatoes,2017,tonnes,26738
Crops,Zimbabwe,Production,Tomatoes,2018,tonnes,27386
Crops,Zimbabwe,Production,Tomatoes,2019,tonnes,28034
Crops,Zimbabwe,Production,"Vegetables, fresh nes",2016,tonnes,186082
Crops,Zimbabwe,Production,"Vegetables, fresh nes",2017,tonnes,188761
Crops,Zimbabwe,Production,"Vegetables, fresh nes",2018,tonnes,191439
Crops,Zimbabwe,Production,"Vegetables, fresh nes",2019,tonnes,194117
Crops,Zimbabwe,Production,"Vegetables, leguminous nes",2016,tonnes,811
Crops,Zimbabwe,Production,"Vegetables, leguminous nes",2017,tonnes,827
Crops,Zimbabwe,Production,"Vegetables, leguminous nes",2018,tonnes,842
Crops,Zimbabwe,Production,"Vegetables, leguminous nes",2019,tonnes,857
Crops,Zimbabwe,Production,Wheat,2016,tonnes,42008
Crops,Zimbabwe,Production,Wheat,2017,tonnes,38715
Crops,Zimbabwe,Production,Wheat,2018,tonnes,45000
Crops,Zimbabwe,Production,Wheat,2019,tonnes,80000
