Domain_code,Domain,Area_code,Area,Element _code,Element,Crop _code,Crop,Year Code,Year,Unit,Value,Flag,Flag Description
QC,Crops,5101,Eastern Africa,5510,Production,687,Pepper (piper spp.),2017,2017,tonnes,360664,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5510,Production,687,Pepper (piper spp.),2018,2018,tonnes,342076,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5510,Production,687,Pepper (piper spp.),2019,2019,tonnes,386722,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,197,Pigeon peas,2016,2016,ha,698986,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,197,Pigeon peas,2017,2017,ha,755132,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,197,Pigeon peas,2018,2018,ha,496348,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,197,Pigeon peas,2019,2019,ha,518167,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5419,Yield,197,Pigeon peas,2016,2016,hg/ha,11286,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5419,Yield,197,Pigeon peas,2017,2017,hg/ha,11227,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5419,Yield,197,Pigeon peas,2018,2018,hg/ha,12867,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5419,Yield,197,Pigeon peas,2019,2019,hg/ha,12744,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5510,Production,197,Pigeon peas,2016,2016,tonnes,788846,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5510,Production,197,Pigeon peas,2017,2017,tonnes,847772,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5510,Production,197,Pigeon peas,2018,2018,tonnes,638660,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5510,Production,197,Pigeon peas,2019,2019,tonnes,660365,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,574,Pineapples,2016,2016,ha,59244,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,574,Pineapples,2017,2017,ha,66636,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,574,Pineapples,2018,2018,ha,77002,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,574,Pineapples,2019,2019,ha,78554,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5419,Yield,574,Pineapples,2016,2016,hg/ha,172854,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5419,Yield,574,Pineapples,2017,2017,hg/ha,197099,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5419,Yield,574,Pineapples,2018,2018,hg/ha,170267,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5419,Yield,574,Pineapples,2019,2019,hg/ha,160283,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5510,Production,574,Pineapples,2016,2016,tonnes,1024056,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5510,Production,574,Pineapples,2017,2017,tonnes,1313389,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5510,Production,574,Pineapples,2018,2018,tonnes,1311089,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5510,Production,574,Pineapples,2019,2019,tonnes,1259090,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,223,Pistachios,2016,2016,ha,9000,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,223,Pistachios,2017,2017,ha,9000,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,223,Pistachios,2018,2018,ha,10554,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,223,Pistachios,2019,2019,ha,12181,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5419,Yield,223,Pistachios,2016,2016,hg/ha,4004,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5419,Yield,223,Pistachios,2017,2017,hg/ha,3893,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5419,Yield,223,Pistachios,2018,2018,hg/ha,3803,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5419,Yield,223,Pistachios,2019,2019,hg/ha,3814,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5510,Production,223,Pistachios,2016,2016,tonnes,3604,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5510,Production,223,Pistachios,2017,2017,tonnes,3504,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5510,Production,223,Pistachios,2018,2018,tonnes,4014,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5510,Production,223,Pistachios,2019,2019,tonnes,4646,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,489,Plantains and others,2016,2016,ha,1357657,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,489,Plantains and others,2017,2017,ha,1257947,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,489,Plantains and others,2018,2018,ha,1310148,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,489,Plantains and others,2019,2019,ha,1301059,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5419,Yield,489,Plantains and others,2016,2016,hg/ha,39796,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5419,Yield,489,Plantains and others,2017,2017,hg/ha,43314,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5419,Yield,489,Plantains and others,2018,2018,hg/ha,46091,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5419,Yield,489,Plantains and others,2019,2019,hg/ha,45746,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5510,Production,489,Plantains and others,2016,2016,tonnes,5402899,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5510,Production,489,Plantains and others,2017,2017,tonnes,5448621,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5510,Production,489,Plantains and others,2018,2018,tonnes,6038549,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5510,Production,489,Plantains and others,2019,2019,tonnes,5951860,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,536,Plums and sloes,2016,2016,ha,1456,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,536,Plums and sloes,2017,2017,ha,1438,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,536,Plums and sloes,2018,2018,ha,1479,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,536,Plums and sloes,2019,2019,ha,1544,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5419,Yield,536,Plums and sloes,2016,2016,hg/ha,61696,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5419,Yield,536,Plums and sloes,2017,2017,hg/ha,60042,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5419,Yield,536,Plums and sloes,2018,2018,hg/ha,58465,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5419,Yield,536,Plums and sloes,2019,2019,hg/ha,58633,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5510,Production,536,Plums and sloes,2016,2016,tonnes,8983,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5510,Production,536,Plums and sloes,2017,2017,tonnes,8634,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5510,Production,536,Plums and sloes,2018,2018,tonnes,8647,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5510,Production,536,Plums and sloes,2019,2019,tonnes,9053,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,116,Potatoes,2016,2016,ha,643819,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,116,Potatoes,2017,2017,ha,683408,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,116,Potatoes,2018,2018,ha,679448,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,116,Potatoes,2019,2019,ha,718665,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5419,Yield,116,Potatoes,2016,2016,hg/ha,93823,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5419,Yield,116,Potatoes,2017,2017,hg/ha,89677,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5419,Yield,116,Potatoes,2018,2018,hg/ha,102456,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5419,Yield,116,Potatoes,2019,2019,hg/ha,101634,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5510,Production,116,Potatoes,2016,2016,tonnes,6040477,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5510,Production,116,Potatoes,2017,2017,tonnes,6128610,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5510,Production,116,Potatoes,2018,2018,tonnes,6961325,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5510,Production,116,Potatoes,2019,2019,tonnes,7304102,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,211,Pulses nes,2016,2016,ha,938010,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,211,Pulses nes,2017,2017,ha,934328,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,211,Pulses nes,2018,2018,ha,951720,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,211,Pulses nes,2019,2019,ha,964859,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5419,Yield,211,Pulses nes,2016,2016,hg/ha,7611,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5419,Yield,211,Pulses nes,2017,2017,hg/ha,7464,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5419,Yield,211,Pulses nes,2018,2018,hg/ha,7515,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5419,Yield,211,Pulses nes,2019,2019,hg/ha,7859,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5510,Production,211,Pulses nes,2016,2016,tonnes,713906,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5510,Production,211,Pulses nes,2017,2017,tonnes,697345,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5510,Production,211,Pulses nes,2018,2018,tonnes,715174,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5510,Production,211,Pulses nes,2019,2019,tonnes,758253,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,394,"Pumpkins, squash and gourds",2016,2016,ha,56172,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,394,"Pumpkins, squash and gourds",2017,2017,ha,81912,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,394,"Pumpkins, squash and gourds",2018,2018,ha,79280,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,394,"Pumpkins, squash and gourds",2019,2019,ha,74997,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5419,Yield,394,"Pumpkins, squash and gourds",2016,2016,hg/ha,62681,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5419,Yield,394,"Pumpkins, squash and gourds",2017,2017,hg/ha,110985,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5419,Yield,394,"Pumpkins, squash and gourds",2018,2018,hg/ha,107121,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5419,Yield,394,"Pumpkins, squash and gourds",2019,2019,hg/ha,100203,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5510,Production,394,"Pumpkins, squash and gourds",2016,2016,tonnes,352089,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5510,Production,394,"Pumpkins, squash and gourds",2017,2017,tonnes,909101,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5510,Production,394,"Pumpkins, squash and gourds",2018,2018,tonnes,849259,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5510,Production,394,"Pumpkins, squash and gourds",2019,2019,tonnes,751495,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,754,"Pyrethrum, dried",2016,2016,ha,17848,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,754,"Pyrethrum, dried",2017,2017,ha,23947,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,754,"Pyrethrum, dried",2018,2018,ha,21658,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,754,"Pyrethrum, dried",2019,2019,ha,25772,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5419,Yield,754,"Pyrethrum, dried",2016,2016,hg/ha,4056,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5419,Yield,754,"Pyrethrum, dried",2017,2017,hg/ha,4997,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5419,Yield,754,"Pyrethrum, dried",2018,2018,hg/ha,4146,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5419,Yield,754,"Pyrethrum, dried",2019,2019,hg/ha,4096,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5510,Production,754,"Pyrethrum, dried",2016,2016,tonnes,7239,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5510,Production,754,"Pyrethrum, dried",2017,2017,tonnes,11966,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5510,Production,754,"Pyrethrum, dried",2018,2018,tonnes,8980,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5510,Production,754,"Pyrethrum, dried",2019,2019,tonnes,10557,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,270,Rapeseed,2016,2016,ha,23869,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,270,Rapeseed,2017,2017,ha,20584,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,270,Rapeseed,2018,2018,ha,20681,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,270,Rapeseed,2019,2019,ha,23046,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5419,Yield,270,Rapeseed,2016,2016,hg/ha,18199,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5419,Yield,270,Rapeseed,2017,2017,hg/ha,18498,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5419,Yield,270,Rapeseed,2018,2018,hg/ha,18479,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5419,Yield,270,Rapeseed,2019,2019,hg/ha,18244,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5510,Production,270,Rapeseed,2016,2016,tonnes,43439,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5510,Production,270,Rapeseed,2017,2017,tonnes,38076,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5510,Production,270,Rapeseed,2018,2018,tonnes,38216,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5510,Production,270,Rapeseed,2019,2019,tonnes,42046,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,547,Raspberries,2016,2016,ha,48,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,547,Raspberries,2017,2017,ha,48,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,547,Raspberries,2018,2018,ha,48,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,547,Raspberries,2019,2019,ha,48,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5419,Yield,547,Raspberries,2016,2016,hg/ha,20208,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5419,Yield,547,Raspberries,2017,2017,hg/ha,20208,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5419,Yield,547,Raspberries,2018,2018,hg/ha,20208,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5419,Yield,547,Raspberries,2019,2019,hg/ha,20208,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5510,Production,547,Raspberries,2016,2016,tonnes,97,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5510,Production,547,Raspberries,2017,2017,tonnes,97,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5510,Production,547,Raspberries,2018,2018,tonnes,97,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5510,Production,547,Raspberries,2019,2019,tonnes,97,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,27,"Rice, paddy",2016,2016,ha,2566800,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,27,"Rice, paddy",2017,2017,ha,2541100,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,27,"Rice, paddy",2018,2018,ha,3096561,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,27,"Rice, paddy",2019,2019,ha,2997738,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5419,Yield,27,"Rice, paddy",2016,2016,hg/ha,27399,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5419,Yield,27,"Rice, paddy",2017,2017,hg/ha,27763,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5419,Yield,27,"Rice, paddy",2018,2018,hg/ha,28386,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5419,Yield,27,"Rice, paddy",2019,2019,hg/ha,30086,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5510,Production,27,"Rice, paddy",2016,2016,tonnes,7032781,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5510,Production,27,"Rice, paddy",2017,2017,tonnes,7054733,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5510,Production,27,"Rice, paddy",2018,2018,tonnes,8789890,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5510,Production,27,"Rice, paddy",2019,2019,tonnes,9019033,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5510,Production,30,"Rice, paddy (rice milled equivalent)",2016,2016,tonnes,4690865,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5510,Production,30,"Rice, paddy (rice milled equivalent)",2017,2017,tonnes,4705507,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5510,Production,30,"Rice, paddy (rice milled equivalent)",2018,2018,tonnes,5862857,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5510,Production,30,"Rice, paddy (rice milled equivalent)",2019,2019,tonnes,6015695,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,149,Roots and tubers nes,2016,2016,ha,68364,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,149,Roots and tubers nes,2017,2017,ha,76657,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,149,Roots and tubers nes,2018,2018,ha,73820,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,149,Roots and tubers nes,2019,2019,ha,73374,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5419,Yield,149,Roots and tubers nes,2016,2016,hg/ha,191223,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5419,Yield,149,Roots and tubers nes,2017,2017,hg/ha,205880,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5419,Yield,149,Roots and tubers nes,2018,2018,hg/ha,224015,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5419,Yield,149,Roots and tubers nes,2019,2019,hg/ha,234124,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5510,Production,149,Roots and tubers nes,2016,2016,tonnes,1307277,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5510,Production,149,Roots and tubers nes,2017,2017,tonnes,1578217,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5510,Production,149,Roots and tubers nes,2018,2018,tonnes,1653678,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5510,Production,149,Roots and tubers nes,2019,2019,tonnes,1717858,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,280,Safflower seed,2016,2016,ha,33163,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,280,Safflower seed,2017,2017,ha,34872,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,280,Safflower seed,2018,2018,ha,33860,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,280,Safflower seed,2019,2019,ha,35384,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5419,Yield,280,Safflower seed,2016,2016,hg/ha,6801,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5419,Yield,280,Safflower seed,2017,2017,hg/ha,7075,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5419,Yield,280,Safflower seed,2018,2018,hg/ha,6979,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5419,Yield,280,Safflower seed,2019,2019,hg/ha,7251,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5510,Production,280,Safflower seed,2016,2016,tonnes,22554,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5510,Production,280,Safflower seed,2017,2017,tonnes,24673,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5510,Production,280,Safflower seed,2018,2018,tonnes,23630,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5510,Production,280,Safflower seed,2019,2019,tonnes,25658,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,328,Seed cotton,2016,2016,ha,930345,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,328,Seed cotton,2017,2017,ha,920688,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,328,Seed cotton,2018,2018,ha,1078979,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,328,Seed cotton,2019,2019,ha,1130326,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5419,Yield,328,Seed cotton,2016,2016,hg/ha,6558,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5419,Yield,328,Seed cotton,2017,2017,hg/ha,7570,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5419,Yield,328,Seed cotton,2018,2018,hg/ha,7497,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5419,Yield,328,Seed cotton,2019,2019,hg/ha,7390,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5510,Production,328,Seed cotton,2016,2016,tonnes,610110,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5510,Production,328,Seed cotton,2017,2017,tonnes,697001,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5510,Production,328,Seed cotton,2018,2018,tonnes,808864,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5510,Production,328,Seed cotton,2019,2019,tonnes,835288,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,289,Sesame seed,2016,2016,ha,2428909,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,289,Sesame seed,2017,2017,ha,2320683,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,289,Sesame seed,2018,2018,ha,2310559,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5312,Area harvested,289,Sesame seed,2019,2019,ha,2411647,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5101,Eastern Africa,5419,Yield,289,Sesame seed,2016,2016,hg/ha,5926,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5419,Yield,289,Sesame seed,2017,2017,hg/ha,5860,Fc,Calculated data
QC,Crops,5101,Eastern Africa,5419,Yield,289,Sesame seed,2018,2018,hg/ha,5864,Fc,Calculated data
